date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:39:33	9796/9796	---M--	200	added ('OK')	image/jpeg	etag:%227c4065-2644-8c1f43c0%22	www.superspoof.com/news/tshirt.jpg	./www.superspoof.com/news/tshirt.jpg	(from www.superspoof.com/news/story-0032.php)
13:39:34	8898/8898	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:41%20GMT	www.superspoof.com/news/story-0022.php	./www.superspoof.com/news/story-0022.html	(from www.superspoof.com/news/archive.php)
13:39:34	9608/9608	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:40%20GMT	www.superspoof.com/news/story-0023.php	./www.superspoof.com/news/story-0023.html	(from www.superspoof.com/news/archive.php)
13:39:34	9701/9701	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:41%20GMT	www.superspoof.com/news/story-0019.php	./www.superspoof.com/news/story-0019.html	(from www.superspoof.com/news/archive.php)
13:39:35	9904/9904	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:42%20GMT	www.superspoof.com/news/story-0018.php	./www.superspoof.com/news/story-0018.html	(from www.superspoof.com/news/archive.php)
13:39:36	9369/9369	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:43%20GMT	www.superspoof.com/news/story-0017.php	./www.superspoof.com/news/story-0017.html	(from www.superspoof.com/news/archive.php)
13:39:36	9923/9923	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:43%20GMT	www.superspoof.com/news/story-0016.php	./www.superspoof.com/news/story-0016.html	(from www.superspoof.com/news/archive.php)
13:39:37	9815/9815	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:43%20GMT	www.superspoof.com/news/story-0015.php	./www.superspoof.com/news/story-0015.html	(from www.superspoof.com/news/archive.php)
13:39:38	9596/9596	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:44%20GMT	www.superspoof.com/news/story-0014.php	./www.superspoof.com/news/story-0014.html	(from www.superspoof.com/news/archive.php)
13:39:39	10206/10206	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:45%20GMT	www.superspoof.com/news/story-0013.php	./www.superspoof.com/news/story-0013.html	(from www.superspoof.com/news/archive.php)
13:39:39	10071/10071	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:45%20GMT	www.superspoof.com/news/story-0012.php	./www.superspoof.com/news/story-0012.html	(from www.superspoof.com/news/archive.php)
13:39:40	10330/10330	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:46%20GMT	www.superspoof.com/news/story-0011.php	./www.superspoof.com/news/story-0011.html	(from www.superspoof.com/news/archive.php)
13:39:40	10574/10574	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:47%20GMT	www.superspoof.com/news/story-0010.php	./www.superspoof.com/news/story-0010.html	(from www.superspoof.com/news/archive.php)
13:39:41	9915/9915	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:48%20GMT	www.superspoof.com/news/story-0009.php	./www.superspoof.com/news/story-0009.html	(from www.superspoof.com/news/archive.php)
13:39:42	10037/10037	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:48%20GMT	www.superspoof.com/news/story-0008.php	./www.superspoof.com/news/story-0008.html	(from www.superspoof.com/news/archive.php)
13:39:42	9461/9461	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:48%20GMT	www.superspoof.com/news/story-0007.php	./www.superspoof.com/news/story-0007.html	(from www.superspoof.com/news/archive.php)
13:39:43	9262/9262	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:49%20GMT	www.superspoof.com/news/story-0006.php	./www.superspoof.com/news/story-0006.html	(from www.superspoof.com/news/archive.php)
13:39:44	10613/10613	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:50%20GMT	www.superspoof.com/news/story-0005.php	./www.superspoof.com/news/story-0005.html	(from www.superspoof.com/news/archive.php)
13:39:44	9413/9413	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:50%20GMT	www.superspoof.com/news/story-0004.php	./www.superspoof.com/news/story-0004.html	(from www.superspoof.com/news/archive.php)
13:39:45	10092/10092	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:51%20GMT	www.superspoof.com/news/story-0003.php	./www.superspoof.com/news/story-0003.html	(from www.superspoof.com/news/archive.php)
13:39:45	10117/10117	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:52%20GMT	www.superspoof.com/news/story-0002.php	./www.superspoof.com/news/story-0002.html	(from www.superspoof.com/news/archive.php)
13:39:46	9922/9922	---MC-	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202004%2019:40:53%20GMT	www.superspoof.com/news/story-0001.php	./www.superspoof.com/news/story-0001.html	(from www.superspoof.com/news/archive.php)
13:39:46	26819/26819	---M--	200	added ('OK')	image/jpeg	etag:%227c4028-68c3-8b49a440%22	www.superspoof.com/news/billgraham.jpg	./www.superspoof.com/news/billgraham.jpg	(from www.superspoof.com/news/story-0030.php)
13:39:46	12461/12461	---M--	200	added ('OK')	image/jpeg	etag:%227c4039-30ad-8ba531c0%22	www.superspoof.com/news/jlo.jpg	./www.superspoof.com/news/jlo.jpg	(from www.superspoof.com/news/story-0028.php)
13:39:48	4609/4609	---M--	200	added ('OK')	image/jpeg	etag:%227c403a-1201-8ba531c0%22	www.superspoof.com/news/lavigne.jpg	./www.superspoof.com/news/lavigne.jpg	(from www.superspoof.com/news/story-0021.php)
13:39:49	836/836	---M--	200	added ('OK')	image/gif	etag:%22836-dlaofcao%22	cache.dictionary.com/dictionary/graphics/AHD4/GIF/omacr.gif	./cache.dictionary.com/dictionary/graphics/AHD4/GIF/omacr.gif	(from www.superspoof.com/news/story-0021.php)
13:39:49	55/55	---M--	200	added ('OK')	image/gif	etag:%2255-dlaofcao%22	cache.dictionary.com/dictionary/graphics/AHD4/GIF/prime.gif	./cache.dictionary.com/dictionary/graphics/AHD4/GIF/prime.gif	(from www.superspoof.com/news/story-0021.php)
13:39:49	19216/19216	---M--	200	added ('OK')	image/jpeg	etag:%227c4067-4b10-8c2e8600%22	www.superspoof.com/news/yoda.jpg	./www.superspoof.com/news/yoda.jpg	(from www.superspoof.com/news/story-0026.php)
13:39:49	60/60	---M--	200	added ('OK')	image/gif	etag:%2260-dlaofcam%22	cache.dictionary.com/dictionary/graphics/AHD4/GIF/emacr.gif	./cache.dictionary.com/dictionary/graphics/AHD4/GIF/emacr.gif	(from www.superspoof.com/news/story-0021.php)
13:39:50	24775/24775	---M--	200	added ('OK')	image/jpeg	etag:%227c403d-60c7-8bb47400%22	www.superspoof.com/news/martin.jpg	./www.superspoof.com/news/martin.jpg	(from www.superspoof.com/news/story-0025.php)
13:39:50	6209/6209	---M--	200	added ('OK')	image/jpeg	etag:%227c4042-1841-8bb47400%22	www.superspoof.com/news/satan.jpg	./www.superspoof.com/news/satan.jpg	(from www.superspoof.com/news/story-0029.php)
13:39:51	60299/60299	---M--	200	added ('OK')	image/jpeg	etag:%227c402c-eb8b-8b58e680%22	www.superspoof.com/news/chretien.jpg	./www.superspoof.com/news/chretien.jpg	(from www.superspoof.com/news/story-0027.php)
13:39:52	9268/9268	---M--	200	added ('OK')	image/jpeg	etag:%227c4040-2434-8bb47400%22	www.superspoof.com/news/mugabe.jpg	./www.superspoof.com/news/mugabe.jpg	(from www.superspoof.com/news/story-0020.php)
13:39:53	14164/14164	---M--	200	added ('OK')	image/gif	etag:%226c001b-3754-8a558040%22	www.superspoof.com/email/eu-mock.gif	./www.superspoof.com/email/eu-mock.gif	(from www.superspoof.com/email/eu-mock.php)
13:39:55	42665/42665	---M--	200	added ('OK')	image/jpeg	etag:%227c4068-a6a9-8fa38880%22	www.superspoof.com/news/protest.jpg	./www.superspoof.com/news/protest.jpg	(from www.superspoof.com/news/story-0024.php)
13:39:56	41074/41074	---M--	200	added ('OK')	image/jpeg	etag:%226c0025-a072-8a7404c0%22	www.superspoof.com/email/pic06483.jpg	./www.superspoof.com/email/pic06483.jpg	(from www.superspoof.com/email/iraq.php)
13:39:57	22904/22904	---M--	200	added ('OK')	image/gif	etag:%22700068-5978-8aa1cb80%22	www.superspoof.com/grog/grog_computer.gif	./www.superspoof.com/grog/grog_computer.gif	(from www.superspoof.com/grog/grog2.html)
13:39:57	677/677	---M--	200	added ('OK')	text/html	etag:%22700069-2a5-8aa1cb80%22	www.superspoof.com/grog/index.html	./www.superspoof.com/grog/index-2.html	(from www.superspoof.com/grog/grog2.html)
13:39:58	22053/22053	---M--	200	added ('OK')	image/gif	etag:%22700064-5625-8a834700%22	www.superspoof.com/grog/grog-hit-with-stick.gif	./www.superspoof.com/grog/grog-hit-with-stick.gif	(from www.superspoof.com/grog/grog2.html)
13:39:58	17351/17351	---M--	200	added ('OK')	image/gif	etag:%22700065-43c7-8a928940%22	www.superspoof.com/grog/grog-no-like.gif	./www.superspoof.com/grog/grog-no-like.gif	(from www.superspoof.com/grog/grog2.html)
13:39:59	2091/2091	---M--	200	added ('OK')	text/html	etag:%2264c07a-82b-899e6540%22	www.superspoof.com/blair/index.html	./www.superspoof.com/blair/index-2.html	(from www.superspoof.com/blair/interview.html)
13:39:59	16510/16510	---M--	200	added ('OK')	image/gif	etag:%227f008b-407e-8c4d0a80%22	www.superspoof.com/vegas/funhouse_sm.gif	./www.superspoof.com/vegas/funhouse_sm.gif	(from www.superspoof.com/vegas/themepark.php)
13:39:59	2715/2715	---M--	200	added ('OK')	image/jpeg	etag:%2264c080-a9b-89eab080%22	www.superspoof.com/blair/milk.jpg	./www.superspoof.com/blair/milk.jpg	(from www.superspoof.com/blair/milk.html)
13:40:00	10358/10358	---M--	200	added ('OK')	image/jpeg	etag:%2264c081-2876-89eab080%22	www.superspoof.com/blair/projector.jpg	./www.superspoof.com/blair/projector.jpg	(from www.superspoof.com/blair/interview.html)
13:40:01	13391/13391	---M--	200	added ('OK')	image/jpeg	etag:%2264c076-344f-897fe0c0%22	www.superspoof.com/blair/car.jpg	./www.superspoof.com/blair/car.jpg	(from www.superspoof.com/blair/thecar.html)
13:40:02	8555/8555	---M--	200	added ('OK')	image/jpeg	etag:%2264c075-216b-897fe0c0%22	www.superspoof.com/blair/book.jpg	./www.superspoof.com/blair/book.jpg	(from www.superspoof.com/blair/blood.html)
13:40:03	8148/8148	---M--	200	added ('OK')	image/jpeg	etag:%2264c077-1fd4-897fe0c0%22	www.superspoof.com/blair/chair.jpg	./www.superspoof.com/blair/chair.jpg	(from www.superspoof.com/blair/fame.html)
13:40:03	22675/22675	---M--	200	added ('OK')	image/jpeg	etag:%2264c07e-5893-89db6e40%22	www.superspoof.com/blair/marilyn.jpg	./www.superspoof.com/blair/marilyn.jpg	(from www.superspoof.com/blair/joshmarilyn.html)
13:40:04	14874/14874	---M--	200	added ('OK')	image/jpeg	etag:%227c4029-3a1a-8b49a440%22	www.superspoof.com/news/blixen.jpg	./www.superspoof.com/news/blixen.jpg	(from www.superspoof.com/news/story-0023.php)
13:40:05	13532/13532	---M--	200	added ('OK')	image/jpeg	etag:%227c402b-34dc-8b49a440%22	www.superspoof.com/news/campbell2.jpg	./www.superspoof.com/news/campbell2.jpg	(from www.superspoof.com/news/story-0022.php)
13:40:05	10859/10859	---M--	200	added ('OK')	image/jpeg	etag:%227c403e-2a6b-8ba531c0%22	www.superspoof.com/news/mayor.jpg	./www.superspoof.com/news/mayor.jpg	(from www.superspoof.com/news/story-0018.php)
13:40:06	10989/10989	---M--	200	added ('OK')	image/jpeg	etag:%227c403b-2aed-8ba531c0%22	www.superspoof.com/news/manley.jpg	./www.superspoof.com/news/manley.jpg	(from www.superspoof.com/news/story-0017.php)
13:40:07	29143/29143	---M--	200	added ('OK')	image/jpeg	etag:%227c4036-71d7-8ba531c0%22	www.superspoof.com/news/herb.jpg	./www.superspoof.com/news/herb.jpg	(from www.superspoof.com/news/story-0019.php)
13:40:07	137454/137454	---M--	200	added ('OK')	image/jpeg	etag:%226c0018-218ee-8a64c280%22	www.superspoof.com/email/darkstorm.jpg	./www.superspoof.com/email/darkstorm.jpg	(from www.superspoof.com/email/darkstorm.php)
13:40:12	34636/34636	---M--	200	added ('OK')	image/jpeg	etag:%227c4025-874c-8b3a6200%22	www.superspoof.com/news/aa.jpg	./www.superspoof.com/news/aa.jpg	(from www.superspoof.com/news/story-0013.php)
13:40:12	42956/42956	---M--	200	added ('OK')	image/jpeg	etag:%227c4033-a7cc-8b95ef80%22	www.superspoof.com/news/fatstax.jpg	./www.superspoof.com/news/fatstax.jpg	(from www.superspoof.com/news/story-0014.php)
13:40:13	40948/40948	---M--	200	added ('OK')	image/jpeg	etag:%227c402d-9ff4-8b86ad40%22	www.superspoof.com/news/concernedkids.jpg	./www.superspoof.com/news/concernedkids.jpg	(from www.superspoof.com/news/story-0011.php)
13:40:13	7005/7005	---M--	200	added ('OK')	image/jpeg	etag:%227c4063-1b5d-8c1f43c0%22	www.superspoof.com/news/tonyblair.jpg	./www.superspoof.com/news/tonyblair.jpg	(from www.superspoof.com/news/story-0010.php)
13:40:14	10343/10343	---M--	200	added ('OK')	image/jpeg	etag:%227c402f-2867-8b86ad40%22	www.superspoof.com/news/drkaren.jpg	./www.superspoof.com/news/drkaren.jpg	(from www.superspoof.com/news/story-0009.php)
13:40:14	6749/6749	---M--	200	added ('OK')	image/jpeg	etag:%227c402a-1a5d-8b49a440%22	www.superspoof.com/news/campbell.jpg	./www.superspoof.com/news/campbell.jpg	(from www.superspoof.com/news/story-0008.php)
13:40:15	847/847	---M--	200	added ('OK')	image/gif	etag:%227c4031-34f-8b86ad40%22	www.superspoof.com/news/enron.gif	./www.superspoof.com/news/enron.gif	(from www.superspoof.com/news/story-0006.php)
13:40:15	15407/15407	---M--	200	added ('OK')	image/jpeg	etag:%227c402e-3c2f-8b86ad40%22	www.superspoof.com/news/dad.jpg	./www.superspoof.com/news/dad.jpg	(from www.superspoof.com/news/story-0007.php)
13:40:16	2229/2229	---M--	200	added ('OK')	image/gif	etag:%227c4030-8b5-8b86ad40%22	www.superspoof.com/news/dollar.gif	./www.superspoof.com/news/dollar.gif	(from www.superspoof.com/news/story-0004.php)
13:40:16	86431/86431	---M--	200	added ('OK')	image/jpeg	etag:%227c403f-1519f-8bc3b640%22	www.superspoof.com/news/mob.jpg	./www.superspoof.com/news/mob.jpg	(from www.superspoof.com/news/story-0015.php)
13:40:16	11453/11453	---M--	200	added ('OK')	image/jpeg	etag:%227c4041-2cbd-8bb47400%22	www.superspoof.com/news/nomani.jpg	./www.superspoof.com/news/nomani.jpg	(from www.superspoof.com/news/story-0006.php)
13:40:16	14978/14978	---M--	200	added ('OK')	image/jpeg	etag:%227c4034-3a82-8b95ef80%22	www.superspoof.com/news/gijoe.jpg	./www.superspoof.com/news/gijoe.jpg	(from www.superspoof.com/news/story-0003.php)
13:40:20	60838/60838	---M--	200	added ('OK')	image/jpeg	etag:%227c4066-eda6-8c2e8600%22	www.superspoof.com/news/word.jpg	./www.superspoof.com/news/word.jpg	(from www.superspoof.com/news/story-0002.php)
13:40:20	56695/56695	---M--	200	added ('OK')	image/jpeg	etag:%227c4032-dd77-8b95ef80%22	www.superspoof.com/news/faerie.jpg	./www.superspoof.com/news/faerie.jpg	(from www.superspoof.com/news/story-0001.php)
